id,time,era,n,n_mature,n_pup_produced
09-relax-growth-v2,1950,VIRG,343.00373,104.09144414832,13087.172928972
09-relax-growth-v2,1950.25,VIRG,301.27564,94.6851590118901,11915.17146778
09-relax-growth-v2,1950.5,VIRG,266.66478,86.1925352599801,10854.55937654
09-relax-growth-v2,1950.75,VIRG,237.70872,78.5183116059701,9894.096168538
09-relax-growth-v2,1951,INIT,343.00373,104.09144414832,13087.172928972
09-relax-growth-v2,1951.25,INIT,301.27564,94.6851590118901,11915.17146778
09-relax-growth-v2,1951.5,INIT,266.66478,86.1925352599801,10854.55937654
09-relax-growth-v2,1951.75,INIT,237.70872,78.5183116059701,9894.096168538
09-relax-growth-v2,1952,TIME,332.95333,103.00323766572,12940.283233296
09-relax-growth-v2,1952.25,TIME,292.14538,93.2912189578001,11728.57620655
09-relax-growth-v2,1952.5,TIME,258.76381,84.9201976389001,10684.18954771
09-relax-growth-v2,1952.75,TIME,230.79054,77.3567791906301,9738.524460618
09-relax-growth-v2,1953,TIME,328.98066,102.48532269103,12889.950276164
09-relax-growth-v2,1953.25,TIME,288.44362,92.7317313422801,11671.07188445
09-relax-growth-v2,1953.5,TIME,255.43232,84.4097500315601,10631.45853482
09-relax-growth-v2,1953.75,TIME,227.65647,76.8194460709001,9681.088836698
09-relax-growth-v2,1954,TIME,310.63275,92.2206454745601,11583.958612342
09-relax-growth-v2,1954.25,TIME,270.70659,82.5788715113801,10377.601245172
09-relax-growth-v2,1954.5,TIME,239.10102,74.9939592393401,9431.726083112
09-relax-growth-v2,1954.75,TIME,197.76911,59.7368474695101,7503.046088016
09-relax-growth-v2,1955,TIME,223.83025,39.9253979776201,4792.708102606
09-relax-growth-v2,1955.25,TIME,192.146431,34.9102978649121,4188.725131452
09-relax-growth-v2,1955.5,TIME,168.13143,31.5945991376001,3795.351832203
09-relax-growth-v2,1955.75,TIME,138.601313,24.4714368474861,2931.827945319
09-relax-growth-v2,1956,TIME,211.066225,33.1943998383021,3791.594635656
09-relax-growth-v2,1956.25,TIME,181.864725,29.4667247543561,3366.695278933
09-relax-growth-v2,1956.5,TIME,158.907049,26.6277209212481,3045.819440715
09-relax-growth-v2,1956.75,TIME,134.278695,21.8875594275891,2500.968236989
09-relax-growth-v2,1957,TIME,202.346105,32.0723445603691,3613.396312616
09-relax-growth-v2,1957.25,TIME,174.861562,28.6780630685091,3232.897933348
09-relax-growth-v2,1957.5,TIME,152.999388,25.9489016358391,2928.375395837
09-relax-growth-v2,1957.75,TIME,131.386389,22.0859601383801,2491.067863361
09-relax-growth-v2,1958,TIME,206.373116,32.3998097462831,3651.865863237
09-relax-growth-v2,1958.25,TIME,177.648558,28.7633384840531,3243.21751333
09-relax-growth-v2,1958.5,TIME,155.170637,26.0023775347131,2934.9700489
09-relax-growth-v2,1958.75,TIME,128.086305,20.1980440044911,2274.810981558
09-relax-growth-v2,1959,TIME,191.1211081,23.8320661051413,2634.3142136664
09-relax-growth-v2,1959.25,TIME,163.4679738,20.8681560117397,2306.8468034172
09-relax-growth-v2,1959.5,TIME,141.8137613,18.6000172697187,2057.6107088972
09-relax-growth-v2,1959.75,TIME,113.7997922,13.0809409949569,1437.5566830046
09-relax-growth-v2,1960,TIME,182.7404795,22.9193857068217,2475.3676798914
09-relax-growth-v2,1960.25,TIME,157.4776773,20.4515086050021,2210.3130216158
09-relax-growth-v2,1960.5,TIME,136.1148443,18.0338338513187,1950.0530708624
09-relax-growth-v2,1960.75,TIME,106.1017606,11.8295171273003,1268.392317411
09-relax-growth-v2,1961,TIME,191.6015975,21.5977857272552,2321.4901283446
09-relax-growth-v2,1961.25,TIME,164.2049294,19.1379093032599,2058.0174135752
09-relax-growth-v2,1961.5,TIME,142.1473626,17.0303016664779,1832.6453813778
09-relax-growth-v2,1961.75,TIME,102.089773,8.89034991782596,945.9425461747
09-relax-growth-v2,1962,TIME,136.5087059,12.1608121945705,1225.19469192476
09-relax-growth-v2,1962.25,TIME,115.56451685,10.2791548559137,1033.50332447768
09-relax-growth-v2,1962.5,TIME,99.60235307,8.97847099469068,902.87263644372
09-relax-growth-v2,1962.75,TIME,75.5912192,5.69041500944674,565.8590155635
09-relax-growth-v2,1963,TIME,148.5542693,10.6273929968593,1074.03869081062
09-relax-growth-v2,1963.25,TIME,124.99880552,8.96732697541233,905.67118245416
09-relax-growth-v2,1963.5,TIME,103.5318168,6.82783967245593,686.84373456071
09-relax-growth-v2,1963.75,TIME,82.728689124,4.50287414271241,450.503441473172
09-relax-growth-v2,1964,TIME,94.353303966,4.97684976047994,431.515468492448
09-relax-growth-v2,1964.25,TIME,79.459212186,4.10295734330974,352.750685816198
09-relax-growth-v2,1964.5,TIME,67.42919719,3.45556278668149,296.47950236521
09-relax-growth-v2,1964.75,TIME,52.9946367623,2.42407325262894,205.90146694171
09-relax-growth-v2,1965,TIME,122.5786377665,10.7108483029662,1076.75081148246
09-relax-growth-v2,1965.25,TIME,102.1700545295,8.73132767937337,876.815029268496
09-relax-growth-v2,1965.5,TIME,84.8481719774,6.79706827906229,681.371255572242
09-relax-growth-v2,1965.75,TIME,66.0378824213,3.90424978014103,388.631869927195
09-relax-growth-v2,1966,TIME,108.9154217053,7.42222019306207,726.831603971248
09-relax-growth-v2,1966.25,TIME,91.8475531672,6.11197632995456,594.419747307431
09-relax-growth-v2,1966.5,TIME,75.1641517278,4.59692998912079,443.286883267013
09-relax-growth-v2,1966.75,TIME,55.71984321416,2.4882748215341,234.476943890723
09-relax-growth-v2,1967,TIME,106.87790497801,7.43545193592371,726.471534223337
09-relax-growth-v2,1967.25,TIME,90.10195453031,6.24076423589531,608.417874674007
09-relax-growth-v2,1967.5,TIME,74.7653133051,4.89841664309696,476.406989969232
09-relax-growth-v2,1967.75,TIME,58.32526841083,3.02083706327418,290.846457053175
09-relax-growth-v2,1968,TIME,101.44082181758,9.32483764574032,938.107481864405
09-relax-growth-v2,1968.25,TIME,84.94829392639,7.66124122988923,768.699484621614
09-relax-growth-v2,1968.5,TIME,70.51893266953,6.02747686287275,602.565012843151
09-relax-growth-v2,1968.75,TIME,57.60175703708,4.46168007904289,443.790561821394
09-relax-growth-v2,1969,TIME,133.79367875641,12.6291793948697,1323.6566237068
09-relax-growth-v2,1969.25,TIME,110.818733721,9.78581543678977,1020.2203892353
09-relax-growth-v2,1969.5,TIME,94.59759438693,8.40112958553756,875.73790344315
09-relax-growth-v2,1969.75,TIME,79.75352442089,6.70602827753005,697.642121364837
09-relax-growth-v2,1970,TIME,150.0717106517,15.0978629592952,1595.42669686601
09-relax-growth-v2,1970.25,TIME,124.98882211919,11.9999261726119,1261.18680562311
09-relax-growth-v2,1970.5,TIME,105.7941178123,10.0255978737458,1052.70017400799
09-relax-growth-v2,1970.75,TIME,82.08682568395,6.39579080203467,665.796452771392
09-relax-growth-v2,1971,TIME,148.3752844652,11.656534186054,1190.32229383708
09-relax-growth-v2,1971.25,TIME,111.98014209819,6.30806503469478,630.520880316534
09-relax-growth-v2,1971.5,TIME,94.30332970275,5.12120183113865,510.382943954308
09-relax-growth-v2,1971.75,TIME,74.73771452568,3.06267368107679,300.481288674405
09-relax-growth-v2,1972,TIME,113.00994659493,8.05934678807624,765.354944234739
09-relax-growth-v2,1972.25,TIME,87.73916679714,4.79408989662808,437.381718688695
09-relax-growth-v2,1972.5,TIME,74.01126626512,3.948668886308,358.960493255527
09-relax-growth-v2,1972.75,TIME,59.49447224227,2.82896848272369,255.042508768925
09-relax-growth-v2,1973,TIME,119.1377165178,8.93837261704579,884.252836975763
09-relax-growth-v2,1973.25,TIME,94.81812722776,5.49921490494027,532.332289697414
09-relax-growth-v2,1973.5,TIME,79.26049708823,4.32073178971277,416.568994051141
09-relax-growth-v2,1973.75,TIME,65.4637625949,3.16889609062394,304.021109607375
09-relax-growth-v2,1974,TIME,98.13975806955,7.29587116630628,700.724300867287
09-relax-growth-v2,1974.25,TIME,76.78638317461,4.44021528533814,411.299251980735
09-relax-growth-v2,1974.5,TIME,63.92994351776,3.53460866250444,325.928327211796
09-relax-growth-v2,1974.75,TIME,49.92017383172,2.36085795093234,215.695499730037
09-relax-growth-v2,1975,TIME,109.54753841068,8.39161311178993,837.84346727394
09-relax-growth-v2,1975.25,TIME,87.34421414011,5.37452026332421,528.347975901861
09-relax-growth-v2,1975.5,TIME,72.48117475229,4.16549329530935,408.456560818974
09-relax-growth-v2,1975.75,TIME,59.03322047758,2.9777676666495,290.771763873762
09-relax-growth-v2,1976,TIME,104.72003209993,7.6353738193225,754.175957069361
09-relax-growth-v2,1976.25,TIME,83.23746805561,4.82510904022148,462.960420560511
09-relax-growth-v2,1976.5,TIME,70.25000697554,4.01471656819353,384.837403604045
09-relax-growth-v2,1976.75,TIME,55.44318767741,2.70705409312658,257.43623735259
09-relax-growth-v2,1977,TIME,122.15656806812,9.51042523738889,958.417509644556
09-relax-growth-v2,1977.25,TIME,101.38345987612,7.45114535470473,746.85231437313
09-relax-growth-v2,1977.5,TIME,85.91925799268,6.27833319978657,629.215934723109
09-relax-growth-v2,1977.75,TIME,72.40461909899,5.13152792148231,514.034667998249
09-relax-growth-v2,1978,TIME,126.78172662382,13.7522237641417,1430.66855007349
09-relax-growth-v2,1978.25,TIME,104.11138791609,10.525084106636,1087.6655155984
09-relax-growth-v2,1978.5,TIME,87.50583845331,8.70365347432375,899.085523171947
09-relax-growth-v2,1978.75,TIME,68.53835361378,6.14838135837499,634.43116086687
09-relax-growth-v2,1979,TIME,124.5277548611,11.9912462432905,1263.88900864249
09-relax-growth-v2,1979.25,TIME,102.48302609,9.12470257076884,955.252245065557
09-relax-growth-v2,1979.5,TIME,84.22267838648,6.99502902474601,731.044199824359
09-relax-growth-v2,1979.75,TIME,67.80048901977,4.82956067203371,501.983865944989
09-relax-growth-v2,1980,TIME,120.9489790689,10.0380684646779,1029.21111002265
09-relax-growth-v2,1980.25,TIME,100.6151878331,7.91658758079182,805.736634721257
09-relax-growth-v2,1980.5,TIME,85.03437577936,6.63690262089465,675.471537522152
09-relax-growth-v2,1980.75,TIME,69.8902979256,5.11390992958177,519.511970267828
09-relax-growth-v2,1981,TIME,158.2918037038,13.103115203987,1357.78510357301
09-relax-growth-v2,1981.25,TIME,128.2464944046,9.28748548363726,953.807396110655
09-relax-growth-v2,1981.5,TIME,105.7154473892,7.06418393404915,723.886828408274
09-relax-growth-v2,1981.75,TIME,81.9735333236,4.10072826383073,416.564191122781
09-relax-growth-v2,1982,TIME,114.0880348867,8.72579189296704,842.65845741358
09-relax-growth-v2,1982.25,TIME,89.7350988298,5.61617960028363,525.291297836414
09-relax-growth-v2,1982.5,TIME,72.892012962,4.24682925855673,394.922626555204
09-relax-growth-v2,1982.75,TIME,54.6059126907,2.5431071514932,232.63865965805
09-relax-growth-v2,1983,TIME,108.6261396275,7.80744827200473,768.701494348288
09-relax-growth-v2,1983.25,TIME,87.2735632617,5.09893727577455,492.922513018142
09-relax-growth-v2,1983.5,TIME,72.9590931587,4.06561248680247,392.203904309518
09-relax-growth-v2,1983.75,TIME,58.81675593964,2.75125728956137,263.554740166227
09-relax-growth-v2,1984,TIME,97.6952313747,8.34600219232723,827.597417283176
09-relax-growth-v2,1984.25,TIME,78.8611419234,5.97002772558104,584.39647043669
09-relax-growth-v2,1984.5,TIME,63.9788270925,4.43343446962854,431.72868078443
09-relax-growth-v2,1984.75,TIME,48.27979596697,2.55983837697145,245.533399499944
09-relax-growth-v2,1985,TIME,99.7184362798,8.41118509768019,850.791494431284
09-relax-growth-v2,1985.25,TIME,81.8377930723,6.37504833290955,640.928455509656
09-relax-growth-v2,1985.5,TIME,67.3405514892,4.84935831547748,486.003053333578
09-relax-growth-v2,1985.75,TIME,50.5136593307,2.49894754872354,246.673805129197
09-relax-growth-v2,1986,TIME,100.4555969184,6.71546414050831,665.39702474498
09-relax-growth-v2,1986.25,TIME,81.831441453,4.89064022161191,478.982039117146
09-relax-growth-v2,1986.5,TIME,67.85839489716,3.79576944783629,370.121909863508
