id,Fleet,Fleet_name,Yr,Sex,variable,value
24-CAAL-Richards,1,F01_LL.JP.1,2022,1,5.5,4.40064e-08
24-CAAL-Richards,2,F02_LL.JP.2,2022,1,5.5,1.65821e-10
24-CAAL-Richards,3,F03_LL.JP.3,2022,1,5.5,1.64916e-10
24-CAAL-Richards,4,F04_LL.JP.4,2022,1,5.5,1.70192e-10
24-CAAL-Richards,5,F05_LL.TW.4,2022,1,5.5,1.70192e-10
24-CAAL-Richards,6,F06_LL.AU.2,2022,1,5.5,1.66992e-10
24-CAAL-Richards,7,F07_LL.AU.3,2022,1,5.5,1.66094e-10
24-CAAL-Richards,8,F08_LL.NZ.3,2022,1,5.5,1.66094e-10
24-CAAL-Richards,9,F09.REC.AU.3,2022,1,5.5,1.65695e-10
24-CAAL-Richards,10,F10_REC.NZ.3,2022,1,5.5,1.12736e-13
24-CAAL-Richards,11,F11_LL.ALL.1,2022,1,5.5,4.40064e-08
24-CAAL-Richards,12,F12_LL.ALL.2,2022,1,5.5,1.65821e-10
24-CAAL-Richards,13,F13_LL.ALL.3,2022,1,5.5,1.64916e-10
24-CAAL-Richards,14,F14_LL.ALL.4,2022,1,5.5,1.70192e-10
24-CAAL-Richards,15,F16_LL.JP.2_early,2022,1,5.5,1.65821e-10
24-CAAL-Richards,16,S01_INDEX.1-4,2022,1,5.5,1.64297e-10
24-CAAL-Richards,1,F01_LL.JP.1,2022,1,6.5,6.14635e-08
24-CAAL-Richards,2,F02_LL.JP.2,2022,1,6.5,2.31601e-10
24-CAAL-Richards,3,F03_LL.JP.3,2022,1,6.5,2.30337e-10
24-CAAL-Richards,4,F04_LL.JP.4,2022,1,6.5,2.37706e-10
24-CAAL-Richards,5,F05_LL.TW.4,2022,1,6.5,2.37706e-10
24-CAAL-Richards,6,F06_LL.AU.2,2022,1,6.5,2.33237e-10
24-CAAL-Richards,7,F07_LL.AU.3,2022,1,6.5,2.31983e-10
24-CAAL-Richards,8,F08_LL.NZ.3,2022,1,6.5,2.31983e-10
