id,Fleet,Fleet_name,Time,Obs,Exp,SE,Dev,Use
02-mls-ss3-1979,15,S01_INDEX.1-4,1979.83,1.86281,1.35487,0.333202,0.318381,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1980.83,1.31391,1.37059,0.33254,-0.0422345,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1981.83,1.2559,1.25456,0.332625,0.00106827,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1982.83,1.50646,1.06688,0.326376,0.345028,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1983.83,0.922278,1.12891,0.330303,-0.202165,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1984.83,1.32673,1.03936,0.323343,0.244112,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1985.83,0.877509,0.957725,0.321945,-0.0874732,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1986.83,0.855618,0.832759,0.335276,0.0270796,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1987.83,0.835362,0.842381,0.345836,-0.00836765,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1988.83,0.736157,1.01457,0.35762,-0.320775,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1989.83,1.65752,0.990398,0.320639,0.514969,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1990.83,1.13159,0.901401,0.336645,0.227428,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1991.83,1.02708,0.898663,0.345696,0.133563,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1992.83,0.558306,0.950199,0.384414,-0.531764,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1993.83,0.81207,0.979648,0.34892,-0.187607,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1994.83,1.12053,0.991351,0.341153,0.12249,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1995.83,1.11373,0.931153,0.358465,0.179047,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1996.83,1.1907,1.0544,0.34189,0.121575,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1997.83,1.31626,1.29567,0.348221,0.0157668,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1998.83,1.99334,1.27981,0.32869,0.443102,1
02-mls-ss3-1979,15,S01_INDEX.1-4,1999.83,1.18608,1.27303,0.36947,-0.0707435,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2000.83,0.788006,1.10713,0.384061,-0.340017,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2001.83,0.727835,1.0048,0.380242,-0.322468,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2002.83,0.803887,0.995217,0.361598,-0.213503,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2003.83,1.3191,0.995301,0.345035,0.281662,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2004.83,1.26325,1.04358,0.348968,0.19103,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2005.83,1.04284,1.0191,0.364489,0.0230218,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2006.83,0.740614,0.977524,0.374613,-0.277543,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2007.83,0.829133,0.919778,0.363606,-0.103751,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2008.83,1.047,0.884551,0.36146,0.168607,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2009.83,0.645173,0.809115,0.380014,-0.226423,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2010.83,0.790723,0.751534,0.376337,0.0508311,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2011.83,0.722675,0.713055,0.38025,0.0134008,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2012.83,0.69595,0.71446,0.384556,-0.0262496,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2013.83,0.717588,0.754538,0.38891,-0.0502109,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2014.83,0.790042,0.764321,0.384902,0.0330976,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2015.83,0.78514,0.790353,0.386274,-0.00661788,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2016.83,0.687733,0.805571,0.380715,-0.158151,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2017.83,0.591417,0.840674,0.367136,-0.351682,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2018.83,0.724244,0.820037,0.376776,-0.124221,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2019.83,0.794833,0.852059,0.361991,-0.0695238,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2020.83,0.742562,1.06847,0.372401,-0.363872,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2021.83,1.23811,1.12736,0.357539,0.0937065,1
02-mls-ss3-1979,15,S01_INDEX.1-4,2022.83,0.912191,1.09705,0.383859,-0.184535,1
